MCAT Name,Unit,Unit wise Min Price,Unit wise Max Price,Most Common Price 1,Most Common Price 2,Most Common Price 3,ISQ Name,ISQ Options,ISQ Min Price,ISQ Max Price
Steam Iron,Piece,450.0,3200.0,3200.0,1200.0,500.0,Power,1200 W,2600.0,3200.0
Steam Iron,Piece,450.0,3200.0,3200.0,1200.0,500.0,Power,any,500.0,500.0
Steam Iron,Piece,450.0,3200.0,3200.0,1200.0,500.0,Power,1200 watt,1080.0,1080.0
Steam Iron,Piece,450.0,3200.0,3200.0,1200.0,500.0,Power,1000watt,2000.0,2000.0
Steam Iron,Piece,450.0,3200.0,3200.0,1200.0,500.0,Power,1900W,1400.0,1400.0
Steam Iron,Piece,450.0,3200.0,3200.0,1200.0,500.0,Power,2 kw,2200.0,2200.0
Steam Iron,Piece,450.0,3200.0,3200.0,1200.0,500.0,Power,1000 W,450.0,833.0
Steam Iron,Piece,450.0,3200.0,3200.0,1200.0,500.0,Power,EHHHDDG,900.0,900.0
Steam Iron,Piece,450.0,3200.0,3200.0,1200.0,500.0,Type,Portable iron machine,375.0,375.0
Steam Iron,Piece,450.0,3200.0,3200.0,1200.0,500.0,Iron Type,Itailin 2128,2200.0,2200.0
Steam Iron,Piece,450.0,3200.0,3200.0,1200.0,500.0,Iron Type,Bottle Steam Iron press,2600.0,2600.0
Steam Iron,Piece,450.0,3200.0,3200.0,1200.0,500.0,Iron Type,Steam,1200.0,1200.0
Steam Iron,Piece,450.0,3200.0,3200.0,1200.0,500.0,Iron Type,any,500.0,500.0
Steam Iron,Piece,450.0,3200.0,3200.0,1200.0,500.0,Iron Type,Industrial Steam Iron,3200.0,3200.0
Steam Iron,Piece,450.0,3200.0,3200.0,1200.0,500.0,Color,White & blu,2200.0,2200.0
Steam Iron,Piece,450.0,3200.0,3200.0,1200.0,500.0,Color,Any,1200.0,1200.0
Steam Iron,Piece,450.0,3200.0,3200.0,1200.0,500.0,Color,Black,3200.0,3200.0
Steam Iron,Piece,450.0,3200.0,3200.0,1200.0,500.0,Color,any,500.0,500.0
Steam Iron,Piece,450.0,3200.0,3200.0,1200.0,500.0,Model Name,comfort,1080.0,1080.0
Steam Iron,Piece,450.0,3200.0,3200.0,1200.0,500.0,Voltage,220-240V,1200.0,1200.0
Steam Iron,Piece,450.0,3200.0,3200.0,1200.0,500.0,Voltage,220 v,3200.0,3200.0
Steam Iron,Piece,450.0,3200.0,3200.0,1200.0,500.0,Brand,Steamfab,2200.0,2200.0
Steam Iron,Piece,450.0,3200.0,3200.0,1200.0,500.0,Brand,Wellcon,450.0,450.0
Steam Iron,Piece,450.0,3200.0,3200.0,1200.0,500.0,Brand,Bajaj,833.0,1247.0
Steam Iron,Piece,450.0,3200.0,3200.0,1200.0,500.0,Brand,Axan,1170.0,1170.0
Steam Iron,Piece,450.0,3200.0,3200.0,1200.0,500.0,Brand,Silver star,2300.0,2300.0
Steam Iron,Piece,450.0,3200.0,3200.0,1200.0,500.0,Brand,Eveready,560.0,560.0
Steam Iron,Piece,450.0,3200.0,3200.0,1200.0,500.0,Brand,"havells, philips, bajaj",500.0,500.0
Steam Iron,Piece,450.0,3200.0,3200.0,1200.0,500.0,Brand,MAIKE,2000.0,2000.0
Steam Iron,Piece,450.0,3200.0,3200.0,1200.0,500.0,Brand,Orpat,1400.0,1400.0
Steam Iron,Piece,450.0,3200.0,3200.0,1200.0,500.0,Brand,Philips,650.0,900.0
Steam Iron,Piece,450.0,3200.0,3200.0,1200.0,500.0,Brand,Usha,1200.0,1200.0
Steam Iron,Piece,450.0,3200.0,3200.0,1200.0,500.0,Model Number,DX 8,833.0,833.0
Steam Iron,Piece,450.0,3200.0,3200.0,1200.0,500.0,Model Number,CGCHA555,799.0,799.0
Steam Iron,Piece,450.0,3200.0,3200.0,1200.0,500.0,Model Number,NH-6162,12000.0,12000.0
Steam Iron,Piece,450.0,3200.0,3200.0,1200.0,500.0,Model Number,MK- 300,2000.0,2000.0
Steam Iron,Piece,450.0,3200.0,3200.0,1200.0,500.0,Model Number,ST-96,2600.0,2800.0
Steam Iron,Piece,450.0,3200.0,3200.0,1200.0,500.0,Model Number,any,500.0,500.0
Steam Iron,Piece,450.0,3200.0,3200.0,1200.0,500.0,Model Number,com33,1080.0,1080.0
Steam Iron,Piece,450.0,3200.0,3200.0,1200.0,500.0,Model Number,OEI-707,1400.0,1400.0
Steam Iron,Piece,450.0,3200.0,3200.0,1200.0,500.0,Model Number,Ows-9600,2400.0,2400.0
Steam Iron,Piece,450.0,3200.0,3200.0,1200.0,500.0,Model Number,K449,250.0,250.0
Steam Iron,Piece,450.0,3200.0,3200.0,1200.0,500.0,Model Number,Es-300L,2300.0,2300.0
Steam Iron,Box,1800.0,2300.0,1800.0,2300.0,NULL,Power,230V / 16000W,2300.0,2300.0
Steam Iron,Box,1800.0,2300.0,1800.0,2300.0,NULL,Power,230V / 1000W,1800.0,1800.0
Steam Iron,Box,1800.0,2300.0,1800.0,2300.0,NULL,Iron Type,Steam ieon,2300.0,2300.0
Steam Iron,Box,1800.0,2300.0,1800.0,2300.0,NULL,Iron Type,Steam iron,1800.0,1800.0
Steam Iron,Box,1800.0,2300.0,1800.0,2300.0,NULL,Color,Blue,2300.0,2300.0
Steam Iron,Box,1800.0,2300.0,1800.0,2300.0,NULL,Color,Black,1800.0,1800.0
Steam Iron,Box,1800.0,2300.0,1800.0,2300.0,NULL,Brand,Silver Star,1800.0,1800.0
Steam Iron,Box,1800.0,2300.0,1800.0,2300.0,NULL,Brand,Singh,2300.0,2300.0
Steam Iron,Box,1800.0,2300.0,1800.0,2300.0,NULL,Model Number,Es 300,1800.0,1800.0
Steam Iron,Box,1800.0,2300.0,1800.0,2300.0,NULL,Model Number,ST 999,2300.0,2300.0
Steam Iron,Number,700.0,5800.0,5800.0,700.0,NULL,Brand,Zuyee,5800.0,5800.0
Steam Iron,Number,700.0,5800.0,5800.0,700.0,NULL,Features,2 working mode self clinging function  hitting indicator light,700.0,700.0
Steam Iron,Number,700.0,5800.0,5800.0,700.0,NULL,Power,3 Kw,30000.0,30000.0
Steam Iron,Number,700.0,5800.0,5800.0,700.0,NULL,Power,1200w,700.0,700.0
Steam Iron,Number,700.0,5800.0,5800.0,700.0,NULL,Power,1500 W,5800.0,5800.0
Slat Conveyor,Running Feet,2500.0,6000.0,2500.0,6000.0,NULL,Usage/Application,Industrial,6000.0,6000.0
Slat Conveyor,Running Feet,2500.0,6000.0,2500.0,6000.0,NULL,Type,Slat Conveyors,2500.0,2500.0
Slat Conveyor,Number,5000.0,125000.0,36500.0,125000.0,5000.0,Material Handling Capacity,100-150 kg per feet,125000.0,125000.0
Slat Conveyor,Number,5000.0,125000.0,36500.0,125000.0,5000.0,Material Handling Capacity,200-300 kg per feet,36500.0,36500.0
Slat Conveyor,Number,5000.0,125000.0,36500.0,125000.0,5000.0,Material Handling Capacity,1-50 kg per feet,180000.0,180000.0
Slat Conveyor,Number,5000.0,125000.0,36500.0,125000.0,5000.0,Usage/Application,Material Handling / Scrap / Finished Jobs / M.S,5000.0,5000.0
Slat Conveyor,Number,5000.0,125000.0,36500.0,125000.0,5000.0,Chain Type,Diamond or Rollon,36500.0,36500.0
Slat Conveyor,Number,5000.0,125000.0,36500.0,125000.0,5000.0,Conveyor Type,plastic slat,125000.0,125000.0
Slat Conveyor,Number,5000.0,125000.0,36500.0,125000.0,5000.0,Conveyor Type,Slat Conveyor,36500.0,36500.0
Slat Conveyor,Number,5000.0,125000.0,36500.0,125000.0,5000.0,Structure,MS & SS,36500.0,36500.0
Slat Conveyor,Number,5000.0,125000.0,36500.0,125000.0,5000.0,Type,Flexible Conveyors,125000.0,125000.0
Slat Conveyor,Number,5000.0,125000.0,36500.0,125000.0,5000.0,Type,Spiral Conveyors,36500.0,36500.0
Slat Conveyor,Number,5000.0,125000.0,36500.0,125000.0,5000.0,Type,Vertical Conveyors,5000.0,5000.0
Slat Conveyor,Number,5000.0,125000.0,36500.0,125000.0,5000.0,Usage,material handling,125000.0,125000.0
Slat Conveyor,Number,5000.0,125000.0,36500.0,125000.0,5000.0,Brand,Garud Automation.,36500.0,36500.0
Slat Conveyor,Number,5000.0,125000.0,36500.0,125000.0,5000.0,Material,Plastic,125000.0,125000.0
Slat Conveyor,Number,5000.0,125000.0,36500.0,125000.0,5000.0,Material,M.S,5000.0,5000.0
Slat Conveyor,Number,5000.0,125000.0,36500.0,125000.0,5000.0,Belt Material,M.S. S.S & SS wire mesh,36500.0,36500.0
Slat Conveyor,Unit,25000.0,275000.0,45000.0,100000.0,275000.0,Material Handling Capacity,100 kg to 10 Ton,150000.0,150000.0
Slat Conveyor,Unit,25000.0,275000.0,45000.0,100000.0,275000.0,Material Handling Capacity,50-100 kg per feet,100000.0,250000.0
Slat Conveyor,Unit,25000.0,275000.0,45000.0,100000.0,275000.0,Material Handling Capacity,100-150 kg per feet,17600.0,17600.0
Slat Conveyor,Unit,25000.0,275000.0,45000.0,100000.0,275000.0,Material Handling Capacity,200-300 kg per feet,250000.0,275000.0
Slat Conveyor,Unit,25000.0,275000.0,45000.0,100000.0,275000.0,Material Handling Capacity,1-50 kg per feet,100000.0,100000.0
Slat Conveyor,Unit,25000.0,275000.0,45000.0,100000.0,275000.0,Use,Inline production,60000.0,60000.0
Slat Conveyor,Unit,25000.0,275000.0,45000.0,100000.0,275000.0,Chain Type,Slat,275000.0,275000.0
Slat Conveyor,Unit,25000.0,275000.0,45000.0,100000.0,275000.0,Chain Type,Flat,45000.0,45000.0
Slat Conveyor,Unit,25000.0,275000.0,45000.0,100000.0,275000.0,Structure,S.S /M.S,45000.0,45000.0
Slat Conveyor,Unit,25000.0,275000.0,45000.0,100000.0,275000.0,Structure,MS & SS,45000.0,45000.0
Slat Conveyor,Unit,25000.0,275000.0,45000.0,100000.0,275000.0,Structure,MS,275000.0,275000.0
Slat Conveyor,Unit,25000.0,275000.0,45000.0,100000.0,275000.0,Conveyor Type,Slat chain conveyor,45000.0,45000.0
Slat Conveyor,Unit,25000.0,275000.0,45000.0,100000.0,275000.0,Type,Vibrating Conveyors,250000.0,250000.0
Slat Conveyor,Unit,25000.0,275000.0,45000.0,100000.0,275000.0,Type,Slat Chain Conveyor,2500000.0,2500000.0
Slat Conveyor,Unit,25000.0,275000.0,45000.0,100000.0,275000.0,Type,Slat,45000.0,85000.0
Slat Conveyor,Unit,25000.0,275000.0,45000.0,100000.0,275000.0,Type,Flexible Conveyors,100000.0,100000.0
Slat Conveyor,Unit,25000.0,275000.0,45000.0,100000.0,275000.0,Type,Slat Conveyor,60000.0,80000.0
Slat Conveyor,Unit,25000.0,275000.0,45000.0,100000.0,275000.0,Type,Vertical Conveyors,25000.0,25000.0
Slat Conveyor,Unit,25000.0,275000.0,45000.0,100000.0,275000.0,Type,Floor Conveyor,45000.0,275000.0
Slat Conveyor,Unit,25000.0,275000.0,45000.0,100000.0,275000.0,Design Type,As  requirement,60000.0,60000.0
Slat Conveyor,Unit,25000.0,275000.0,45000.0,100000.0,275000.0,Condition,New,60000.0,60000.0
Slat Conveyor,Unit,25000.0,275000.0,45000.0,100000.0,275000.0,Usage,Material handling,45000.0,45000.0
Slat Conveyor,Unit,25000.0,275000.0,45000.0,100000.0,275000.0,Brand,Saifi Make,45000.0,45000.0
Slat Conveyor,Unit,25000.0,275000.0,45000.0,100000.0,275000.0,Brand,EDI,85000.0,85000.0
Slat Conveyor,Unit,25000.0,275000.0,45000.0,100000.0,275000.0,Brand,Saifi,275000.0,275000.0
Slat Conveyor,Unit,25000.0,275000.0,45000.0,100000.0,275000.0,Brand,FRE,150000.0,150000.0
Slat Conveyor,Unit,25000.0,275000.0,45000.0,100000.0,275000.0,Brand,Tantra India,100000.0,100000.0
Slat Conveyor,Unit,25000.0,275000.0,45000.0,100000.0,275000.0,Brand,Sigma,280000.0,290000.8
Slat Conveyor,Unit,25000.0,275000.0,45000.0,100000.0,275000.0,Brand,Raptor Machinery,150000.0,150000.0
Slat Conveyor,Unit,25000.0,275000.0,45000.0,100000.0,275000.0,Brand,N.K ENTERPRISE,60000.0,60000.0
Slat Conveyor,Unit,25000.0,275000.0,45000.0,100000.0,275000.0,Brand,GS,178000.0,178000.0
Slat Conveyor,Unit,25000.0,275000.0,45000.0,100000.0,275000.0,Material,Plastic,800000.0,800000.0
Slat Conveyor,Unit,25000.0,275000.0,45000.0,100000.0,275000.0,Material,Stainless Steel,25000.0,50000.0
Slat Conveyor,Unit,25000.0,275000.0,45000.0,100000.0,275000.0,Belt Material,SS,100000.0,100000.0
Slat Conveyor,Unit,25000.0,275000.0,45000.0,100000.0,275000.0,Belt Material,Rubber,250000.0,250000.0
Slat Conveyor,Unit,25000.0,275000.0,45000.0,100000.0,275000.0,Belt Material,PU,60000.0,60000.0
Slat Conveyor,Unit,25000.0,275000.0,45000.0,100000.0,275000.0,Belt Material,MS,17600.0,17600.0
Slat Conveyor,Unit,25000.0,275000.0,45000.0,100000.0,275000.0,Belt Material,S.S,45000.0,45000.0
Slat Conveyor,Unit,25000.0,275000.0,45000.0,100000.0,275000.0,Belt Material,Aluminium,25000.0,25000.0
Slat Conveyor,Unit,25000.0,275000.0,45000.0,100000.0,275000.0,Belt Material,Stainless Steel,178000.0,178000.0
Slat Conveyor,Kilogram,67.0,67.0,67.0,NULL,NULL,Type,Flexible Conveyors,67.0,67.0
Slat Conveyor,Pieces,135000.0,135000.0,135000.0,NULL,NULL,Structure,IS2062,135000.0,135000.0
Slat Conveyor,Pieces,135000.0,135000.0,135000.0,NULL,NULL,Conveyor Type,Slat Chain,135000.0,135000.0
Slat Conveyor,Pieces,135000.0,135000.0,135000.0,NULL,NULL,Belt Material,"MS, SS, Aluminium",135000.0,135000.0
Slat Conveyor,No,80000.0,80000.0,80000.0,NULL,NULL,Structure,MS,80000.0,80000.0
Slat Conveyor,No,80000.0,80000.0,80000.0,NULL,NULL,Material,Aluminium,80000.0,80000.0
Slat Conveyor,No,80000.0,80000.0,80000.0,NULL,NULL,Usage,Bag handling,80000.0,80000.0
Slat Conveyor,Set,50000.0,180000.0,50000.0,180000.0,NULL,Material Handling Capacity,50-100 kg per feet,50000.0,50000.0
Slat Conveyor,Set,50000.0,180000.0,50000.0,180000.0,NULL,Structure,M. S. Powder Coated,50000.0,50000.0
Slat Conveyor,Set,50000.0,180000.0,50000.0,180000.0,NULL,Conveyor Type,Slat,50000.0,50000.0
Slat Conveyor,Set,50000.0,180000.0,50000.0,180000.0,NULL,Type,Flexible Conveyors,50000.0,180000.0
Slat Conveyor,Set,50000.0,180000.0,50000.0,180000.0,NULL,Driven Type,SLAT,180000.0,180000.0
Slat Conveyor,Set,50000.0,180000.0,50000.0,180000.0,NULL,Brand,SLAT CONVEYOR,180000.0,180000.0
Slat Conveyor,Set,50000.0,180000.0,50000.0,180000.0,NULL,Brand,Vibromech/IR,50000.0,50000.0
Slat Conveyor,Set,50000.0,180000.0,50000.0,180000.0,NULL,Material,Aluminium,180000.0,180000.0
Slat Conveyor,Set,50000.0,180000.0,50000.0,180000.0,NULL,Belt Material,PU,50000.0,50000.0
Slat Conveyor,Feet,3000.0,3000.0,3000.0,NULL,NULL,Brand,Hi Fill,3000.0,3000.0
Slat Conveyor,Feet,3000.0,3000.0,3000.0,NULL,NULL,Material,Stainless Steel,3000.0,3000.0
Slat Conveyor,Piece,20000.0,350000.0,200000.0,250000.0,20000.0,Material Handling Capacity,40 - 100 kg per feet,30000.0,30000.0
Slat Conveyor,Piece,20000.0,350000.0,200000.0,250000.0,20000.0,Material Handling Capacity,100-150 kg per feet,150000.0,150000.0
Slat Conveyor,Piece,20000.0,350000.0,200000.0,250000.0,20000.0,Material Handling Capacity,As Per Requirement,600000.0,600000.0
Slat Conveyor,Piece,20000.0,350000.0,200000.0,250000.0,20000.0,Material Handling Capacity,50-100 kg per feet,32000.0,115000.0
Slat Conveyor,Piece,20000.0,350000.0,200000.0,250000.0,20000.0,Material Handling Capacity,As Per Customer Requirement,500000.0,600000.0
Slat Conveyor,Piece,20000.0,350000.0,200000.0,250000.0,20000.0,Material Handling Capacity,1-50 kg per feet,23000.0,200000.0
Slat Conveyor,Piece,20000.0,350000.0,200000.0,250000.0,20000.0,Usage/Application,Bottle / Crate / Boxes transfer,20000.0,20000.0
Slat Conveyor,Piece,20000.0,350000.0,200000.0,250000.0,20000.0,Usage/Application,to carry high temp forged components,200000.0,200000.0
Slat Conveyor,Piece,20000.0,350000.0,200000.0,250000.0,20000.0,Chain Type,Linear / Flex,20000.0,20000.0
Slat Conveyor,Piece,20000.0,350000.0,200000.0,250000.0,20000.0,Chain Type,Chain Type,199000.0,199000.0
Slat Conveyor,Piece,20000.0,350000.0,200000.0,250000.0,20000.0,Chain Type,4 mm,250000.0,250000.0
Slat Conveyor,Piece,20000.0,350000.0,200000.0,250000.0,20000.0,Chain Type,"ms, ss",200000.0,200000.0
Slat Conveyor,Piece,20000.0,350000.0,200000.0,250000.0,20000.0,Chain Type,"SS 304 3.17""",90000.0,90000.0
Slat Conveyor,Piece,20000.0,350000.0,200000.0,250000.0,20000.0,Chain Type,K2 Attachement,100000.0,100000.0
Slat Conveyor,Piece,20000.0,350000.0,200000.0,250000.0,20000.0,Chain Type,"Aluminum,Stainless Steel,Mild steel",90000.0,90000.0
Slat Conveyor,Piece,20000.0,350000.0,200000.0,250000.0,20000.0,Structure,Fabricated,100000.0,100000.0
Slat Conveyor,Piece,20000.0,350000.0,200000.0,250000.0,20000.0,Structure,SS-304,20000.0,20000.0
Slat Conveyor,Piece,20000.0,350000.0,200000.0,250000.0,20000.0,Structure,MS,250000.0,250000.0
Slat Conveyor,Piece,20000.0,350000.0,200000.0,250000.0,20000.0,Structure,MS/SS,90000.0,90000.0
Slat Conveyor,Piece,20000.0,350000.0,200000.0,250000.0,20000.0,Conveyor Type,"belt, slat, chain",200000.0,200000.0
Slat Conveyor,Piece,20000.0,350000.0,200000.0,250000.0,20000.0,Conveyor Type,Chain Conveyor,100000.0,100000.0
Slat Conveyor,Piece,20000.0,350000.0,200000.0,250000.0,20000.0,Conveyor Type,Slat Chain Type,90000.0,90000.0
Slat Conveyor,Piece,20000.0,350000.0,200000.0,250000.0,20000.0,Conveyor Type,Slat,200000.0,200000.0
Slat Conveyor,Piece,20000.0,350000.0,200000.0,250000.0,20000.0,Type,Pneumatic Conveyors,45000.0,45000.0
Slat Conveyor,Piece,20000.0,350000.0,200000.0,250000.0,20000.0,Type,U Type,250000.0,250000.0
Slat Conveyor,Piece,20000.0,350000.0,200000.0,250000.0,20000.0,Type,Slate Conveyor,85000.0,85000.0
Slat Conveyor,Piece,20000.0,350000.0,200000.0,250000.0,20000.0,Type,Inclined,200000.0,200000.0
Slat Conveyor,Piece,20000.0,350000.0,200000.0,250000.0,20000.0,Type,CHAIN CONVEYOR,115000.0,115000.0
Slat Conveyor,Piece,20000.0,350000.0,200000.0,250000.0,20000.0,Type,Vertical Conveyors,23000.0,180000.0
Slat Conveyor,Piece,20000.0,350000.0,200000.0,250000.0,20000.0,Type,Various,200000.0,600000.0
Slat Conveyor,Piece,20000.0,350000.0,200000.0,250000.0,20000.0,Type,Liner / Flex,20000.0,20000.0
Slat Conveyor,Piece,20000.0,350000.0,200000.0,250000.0,20000.0,Color,Blue,250000.0,250000.0
Slat Conveyor,Piece,20000.0,350000.0,200000.0,250000.0,20000.0,Driven Type,motorised,200000.0,200000.0
Slat Conveyor,Piece,20000.0,350000.0,200000.0,250000.0,20000.0,Driven Type,powered,200000.0,200000.0
Slat Conveyor,Piece,20000.0,350000.0,200000.0,250000.0,20000.0,Driven Type,Motor & Gear Box,500000.0,500000.0
Slat Conveyor,Piece,20000.0,350000.0,200000.0,250000.0,20000.0,Usage,Bottle / Crate / Boxes transfer,20000.0,20000.0
Slat Conveyor,Piece,20000.0,350000.0,200000.0,250000.0,20000.0,Usage,Martial Shifting,250000.0,250000.0
Slat Conveyor,Piece,20000.0,350000.0,200000.0,250000.0,20000.0,Brand,R E F Make,200000.0,600000.0
Slat Conveyor,Piece,20000.0,350000.0,200000.0,250000.0,20000.0,Brand,Vicon,200000.0,200000.0
Slat Conveyor,Piece,20000.0,350000.0,200000.0,250000.0,20000.0,Brand,ASHPSC,180000.0,180000.0
Slat Conveyor,Piece,20000.0,350000.0,200000.0,250000.0,20000.0,Brand,VCI,20000.0,20000.0
Slat Conveyor,Piece,20000.0,350000.0,200000.0,250000.0,20000.0,Brand,Best India,50000.0,50000.0
Slat Conveyor,Piece,20000.0,350000.0,200000.0,250000.0,20000.0,Brand,Aaspa,250000.0,250000.0
Slat Conveyor,Piece,20000.0,350000.0,200000.0,250000.0,20000.0,Brand,VICON,200000.0,200000.0
Slat Conveyor,Piece,20000.0,350000.0,200000.0,250000.0,20000.0,Brand,GS,257000.0,257000.0
Slat Conveyor,Piece,20000.0,350000.0,200000.0,250000.0,20000.0,Material,Rubber,250000.0,250000.0
Slat Conveyor,Piece,20000.0,350000.0,200000.0,250000.0,20000.0,Material,Mild Steel Or S.S.,150000.0,200000.0
Slat Conveyor,Piece,20000.0,350000.0,200000.0,250000.0,20000.0,Material,forged MS,200000.0,200000.0
Slat Conveyor,Piece,20000.0,350000.0,200000.0,250000.0,20000.0,Material,SS / Plastic,20000.0,20000.0
Slat Conveyor,Piece,20000.0,350000.0,200000.0,250000.0,20000.0,Material,Mild Steel or S.S.,600000.0,600000.0
Slat Conveyor,Piece,20000.0,350000.0,200000.0,250000.0,20000.0,Material,"Mild Steel, S.S. & Aluminium",350000.0,350000.0
Slat Conveyor,Piece,20000.0,350000.0,200000.0,250000.0,20000.0,Material,"MILD STEEL, STAINLESS STEEL",130000.0,130000.0
Slat Conveyor,Piece,20000.0,350000.0,200000.0,250000.0,20000.0,Material,Stainless Steel,115000.0,200000.0
Slat Conveyor,Piece,20000.0,350000.0,200000.0,250000.0,20000.0,Material,As per Client,90000.0,90000.0
Slat Conveyor,Piece,20000.0,350000.0,200000.0,250000.0,20000.0,Belt Material,"plstic, steel",200000.0,200000.0
Slat Conveyor,Piece,20000.0,350000.0,200000.0,250000.0,20000.0,Belt Material,"MS,SS",100000.0,100000.0
Slat Conveyor,Piece,20000.0,350000.0,200000.0,250000.0,20000.0,Belt Material,p.v.c,23000.0,23000.0
Slat Conveyor,Piece,20000.0,350000.0,200000.0,250000.0,20000.0,Belt Material,Themoplastic and stainless steel,200000.0,200000.0
Slat Conveyor,Piece,20000.0,350000.0,200000.0,250000.0,20000.0,Belt Material,"MILD STEEL,STAINLESS STEEL",115000.0,115000.0
Slat Conveyor,Piece,20000.0,350000.0,200000.0,250000.0,20000.0,Belt Material,Mild steel,30000.0,30000.0
Slat Conveyor,Piece,20000.0,350000.0,200000.0,250000.0,20000.0,Belt Material,Wooden Plates,90000.0,90000.0
Slat Conveyor,Piece,20000.0,350000.0,200000.0,250000.0,20000.0,Capacity,0-200 KG,115000.0,115000.0
Slat Conveyor,Piece,20000.0,350000.0,200000.0,250000.0,20000.0,Capacity,50-100 Kg Square Feet,50000.0,50000.0
Slat Conveyor,Piece,20000.0,350000.0,200000.0,250000.0,20000.0,Automation Grade,Automatic,250000.0,250000.0
Slat Conveyor,Piece(s),148000.0,148000.0,148000.0,NULL,NULL,Material Handling Capacity,50-100 kg per feet,148000.0,148000.0
Slat Conveyor,Piece(s),148000.0,148000.0,148000.0,NULL,NULL,Belt Material,Stainless Steel,148000.0,148000.0
Slat Conveyor,Piece(s),148000.0,148000.0,148000.0,NULL,NULL,Type,Salt Conveyors,148000.0,148000.0
Slat Conveyor,Meter,12000.0,45000.0,22000.0,16000.0,35000.0,Material Handling Capacity,50-100 kg per feet,16000.0,35000.0
Slat Conveyor,Meter,12000.0,45000.0,22000.0,16000.0,35000.0,Material Handling Capacity,1-50 kg per feet,20000.0,100000.0
Slat Conveyor,Meter,12000.0,45000.0,22000.0,16000.0,35000.0,Material Handling Capacity,150-200 kg per feet,48000.0,48000.0
Slat Conveyor,Meter,12000.0,45000.0,22000.0,16000.0,35000.0,Chain Type,Slat Chain,42000.0,42000.0
Slat Conveyor,Meter,12000.0,45000.0,22000.0,16000.0,35000.0,Chain Type,PVC Slat Chain,22000.0,22000.0
Slat Conveyor,Meter,12000.0,45000.0,22000.0,16000.0,35000.0,Structure,Stainless steel / Aluminum,22000.0,22000.0
Slat Conveyor,Meter,12000.0,45000.0,22000.0,16000.0,35000.0,Type,Slat Conveyor,12000.0,12000.0
Slat Conveyor,Meter,12000.0,45000.0,22000.0,16000.0,35000.0,Type,Conveying,45000.0,45000.0
Slat Conveyor,Meter,12000.0,45000.0,22000.0,16000.0,35000.0,Type,Slat chain / Roller / Belt conveyors,22000.0,22000.0
Slat Conveyor,Meter,12000.0,45000.0,22000.0,16000.0,35000.0,Usage,Bottling lines,22000.0,22000.0
Slat Conveyor,Meter,12000.0,45000.0,22000.0,16000.0,35000.0,Brand,Monika Enterprises,22000.0,22000.0
Slat Conveyor,Meter,12000.0,45000.0,22000.0,16000.0,35000.0,Brand,ALIG,12000.0,12000.0
Slat Conveyor,Meter,12000.0,45000.0,22000.0,16000.0,35000.0,Brand,Aravali Engineers,16000.0,35000.0
Slat Conveyor,Meter,12000.0,45000.0,22000.0,16000.0,35000.0,Brand,Aline,45000.0,45000.0
Slat Conveyor,Meter,12000.0,45000.0,22000.0,16000.0,35000.0,Material,"Aluminium, Stainless Steel, Rubber, Plastic",22000.0,22000.0
Slat Conveyor,Meter,12000.0,45000.0,22000.0,16000.0,35000.0,Material,Stainless Steel,20000.0,25000.0
Slat Conveyor,Meter,12000.0,45000.0,22000.0,16000.0,35000.0,Material,Mild Steel,45000.0,45000.0
Slat Conveyor,Meter,12000.0,45000.0,22000.0,16000.0,35000.0,Belt Material,Stainless steel,20000.0,20000.0
Slat Conveyor,Meter,12000.0,45000.0,22000.0,16000.0,35000.0,Belt Material,Meld Steel,100000.0,100000.0
Slat Conveyor,Meter,12000.0,45000.0,22000.0,16000.0,35000.0,Belt Material,PU,16000.0,35000.0
Slat Conveyor,Meter,12000.0,45000.0,22000.0,16000.0,35000.0,Belt Material,Steel,15500.0,15500.0
Polyester Thread,Packet,57.0,400.0,155.0,70.0,400.0,Feature,High Tenacity,70.0,70.0
Polyester Thread,Packet,57.0,400.0,155.0,70.0,400.0,Ply,2 ply,400.0,400.0
Polyester Thread,Packet,57.0,400.0,155.0,70.0,400.0,Type,Polyester,57.0,57.0
Polyester Thread,Packet,57.0,400.0,155.0,70.0,400.0,Color,Red,155.0,400.0
Polyester Thread,Packet,57.0,400.0,155.0,70.0,400.0,Pattern,Plain,155.0,155.0
Polyester Thread,Packet,57.0,400.0,155.0,70.0,400.0,Material,100D/2,240.0,240.0
Polyester Thread,Packet,57.0,400.0,155.0,70.0,400.0,Material,Polyester,70.0,85.0
Polyester Thread,nos,40.0,40.0,40.0,NULL,NULL,Type,Polyester,40.0,40.0
Polyester Thread,Kilogram,150.0,250.0,250.0,200.0,150.0,Usage/Application,Textile Industry,250.0,250.0
Polyester Thread,Kilogram,150.0,250.0,250.0,200.0,150.0,Usage/Application,"Knitting,Sewing",250.0,250.0
Polyester Thread,Kilogram,150.0,250.0,250.0,200.0,150.0,Feature,Shrink Resistance,219.0,219.0
Polyester Thread,Kilogram,150.0,250.0,250.0,200.0,150.0,Yarn Type,Texturized,350.0,350.0
Polyester Thread,Kilogram,150.0,250.0,250.0,200.0,150.0,Ply,3 ply,250.0,250.0
Polyester Thread,Kilogram,150.0,250.0,250.0,200.0,150.0,Ply,2 ply,200.0,250.0
Polyester Thread,Kilogram,150.0,250.0,250.0,200.0,150.0,Type,Viscose,200.0,200.0
Polyester Thread,Kilogram,150.0,250.0,250.0,200.0,150.0,Type,Polyester,210.0,225.0
